ID,school,sex,age,address,famsize,Pstatus,Medu,Fedu,Mjob,Fjob,reason,guardian,traveltime,studytime,failures,schoolsup,famsup,paid,activities,nursery,higher,internet,romantic,famrel,freetime,goout,health,absences,G1,G2,G3,curso,alcohol
851,MS,F,15,U,GT3,T,5th to 9th grade,primary education (4th grade),at_home,other,home,mother,<15 min,2 to 5 hours,0,yes,yes,no,no,no,yes,yes,no,4,4,2,2,0,9,10,9,por,Si
852,MS,F,16,U,GT3,T,primary education (4th grade),primary education (4th grade),at_home,other,course,father,<15 min,2 to 5 hours,0,no,yes,no,no,no,yes,no,yes,5,4,3,2,0,13,14,15,por,No
853,MS,M,17,R,LE3,T,primary education (4th grade),5th to 9th grade,at_home,services,reputation,mother,<15 min,<2 hours,0,no,yes,no,yes,yes,yes,yes,no,5,5,5,3,4,10,11,11,por,Si
854,MS,F,16,R,GT3,T,primary education (4th grade),primary education (4th grade),other,other,home,father,>1 hour,>10 hours,0,no,yes,no,no,no,yes,yes,no,4,3,2,1,0,13,10,13,por,No
855,MS,F,16,R,GT3,T,primary education (4th grade),primary education (4th grade),at_home,other,other,father,>1 hour,5 to 10 hours,0,yes,yes,no,no,yes,yes,no,no,4,4,3,5,2,10,9,10,por,No
856,MS,F,15,R,GT3,T,primary education (4th grade),primary education (4th grade),at_home,other,home,father,15 to 30 min.,2 to 5 hours,0,no,yes,no,yes,yes,yes,yes,no,4,3,3,2,1,11,10,11,por,No
857,MS,F,16,R,GT3,T,primary education (4th grade),primary education (4th grade),at_home,other,other,mother,15 to 30 min.,<2 hours,0,no,no,no,yes,yes,yes,yes,yes,4,2,2,2,0,13,12,14,por,Si
858,MS,F,15,R,GT3,T,primary education (4th grade),primary education (4th grade),at_home,at_home,course,father,30 min to 1 hour,2 to 5 hours,0,no,yes,no,no,yes,yes,no,no,4,2,1,2,0,13,14,14,por,No
859,MS,F,15,R,LE3,T,5th to 9th grade,5th to 9th grade,other,other,other,father,<15 min,5 to 10 hours,0,yes,yes,no,no,yes,yes,no,no,4,4,3,5,2,14,11,12,por,No
860,MS,M,16,R,GT3,T,primary education (4th grade),primary education (4th grade),at_home,other,other,father,15 to 30 min.,<2 hours,0,no,no,no,yes,yes,yes,no,no,3,4,4,5,6,11,11,11,por,Si
861,MS,F,18,U,GT3,T,primary education (4th grade),5th to 9th grade,other,other,course,father,<15 min,2 to 5 hours,1,no,yes,no,yes,yes,yes,yes,yes,3,4,4,5,9,9,8,8,por,No
862,MS,M,15,U,GT3,T,secondary education,primary education (4th grade),other,services,home,mother,15 to 30 min.,<2 hours,0,no,yes,no,no,yes,yes,no,no,3,2,3,4,0,10,9,11,por,No
863,MS,F,16,R,GT3,T,5th to 9th grade,5th to 9th grade,other,services,course,father,30 min to 1 hour,2 to 5 hours,0,no,yes,no,yes,yes,yes,yes,no,5,3,4,2,1,14,13,14,por,No
864,MS,M,15,U,GT3,T,5th to 9th grade,5th to 9th grade,health,other,reputation,mother,30 min to 1 hour,<2 hours,0,no,no,no,no,yes,yes,no,no,4,3,3,4,1,13,12,13,por,No
865,MS,M,16,U,GT3,T,higher education,higher education,other,teacher,course,father,<15 min,2 to 5 hours,0,no,yes,no,yes,yes,yes,no,yes,4,3,1,3,0,13,12,13,por,No
866,MS,F,15,R,GT3,T,secondary education,secondary education,services,other,reputation,mother,<15 min,2 to 5 hours,0,no,yes,no,no,yes,yes,yes,yes,4,5,4,1,4,13,12,12,por,No
867,MS,F,16,R,GT3,T,5th to 9th grade,5th to 9th grade,at_home,other,course,mother,15 to 30 min.,2 to 5 hours,1,no,yes,no,yes,no,yes,no,no,4,4,4,5,2,12,11,12,por,No
868,MS,F,16,R,LE3,T,5th to 9th grade,5th to 9th grade,other,other,home,father,30 min to 1 hour,<2 hours,0,no,yes,no,yes,yes,yes,no,yes,4,3,2,4,0,14,14,16,por,No
869,MS,M,16,U,LE3,T,5th to 9th grade,primary education (4th grade),at_home,services,course,mother,15 to 30 min.,<2 hours,0,no,yes,no,yes,yes,yes,yes,no,2,4,3,4,4,10,8,10,por,No
870,MS,M,15,R,LE3,T,primary education (4th grade),secondary education,at_home,other,reputation,father,30 min to 1 hour,<2 hours,0,no,yes,no,yes,yes,yes,yes,no,4,2,4,3,2,10,11,11,por,Si
871,MS,F,15,U,GT3,T,5th to 9th grade,5th to 9th grade,other,services,course,mother,15 to 30 min.,5 to 10 hours,0,no,yes,no,yes,yes,yes,no,no,5,3,2,4,0,12,13,14,por,No
872,MS,F,16,R,LE3,T,5th to 9th grade,primary education (4th grade),other,other,home,mother,<15 min,<2 hours,0,no,yes,no,no,yes,yes,yes,yes,5,4,3,5,2,10,8,8,por,No
873,MS,M,15,U,GT3,T,secondary education,secondary education,services,services,course,father,15 to 30 min.,<2 hours,0,no,yes,no,yes,no,yes,yes,no,4,3,3,3,11,12,10,11,por,Si
874,MS,F,16,R,GT3,T,primary education (4th grade),primary education (4th grade),at_home,other,course,father,15 to 30 min.,2 to 5 hours,3,yes,yes,no,no,yes,yes,no,no,3,4,3,1,0,7,7,8,por,No
875,MS,F,17,U,GT3,T,5th to 9th grade,5th to 9th grade,other,at_home,course,mother,<15 min,<2 hours,0,no,yes,no,yes,yes,no,no,no,4,5,3,5,4,9,9,10,por,No
876,MS,F,19,U,GT3,T,5th to 9th grade,secondary education,at_home,services,course,other,<15 min,<2 hours,1,no,no,no,no,yes,no,yes,yes,4,4,4,2,0,9,9,10,por,No
877,MS,F,17,R,GT3,T,5th to 9th grade,primary education (4th grade),at_home,other,course,mother,30 min to 1 hour,<2 hours,0,no,yes,no,yes,yes,no,no,yes,5,5,3,3,2,9,10,11,por,No
878,MS,F,15,R,LE3,T,primary education (4th grade),primary education (4th grade),at_home,other,course,mother,15 to 30 min.,<2 hours,0,no,yes,no,no,yes,no,no,yes,5,2,1,4,0,9,10,9,por,No
879,MS,F,16,R,GT3,T,5th to 9th grade,5th to 9th grade,other,other,course,father,30 min to 1 hour,2 to 5 hours,0,no,yes,no,no,yes,no,yes,no,3,4,5,1,1,9,10,11,por,No
880,MS,F,16,U,LE3,A,5th to 9th grade,5th to 9th grade,other,other,home,mother,<15 min,<2 hours,0,no,yes,no,no,yes,no,no,no,4,3,4,1,6,7,7,8,por,No
881,MS,F,17,R,GT3,T,5th to 9th grade,5th to 9th grade,at_home,other,course,mother,15 to 30 min.,2 to 5 hours,0,no,yes,no,no,yes,yes,yes,no,4,3,5,4,0,11,10,11,por,No
882,MS,F,16,U,GT3,T,5th to 9th grade,5th to 9th grade,other,services,course,father,<15 min,<2 hours,1,no,yes,yes,yes,no,yes,yes,no,4,4,3,3,1,9,10,10,por,No
883,MS,F,18,R,LE3,A,secondary education,5th to 9th grade,other,other,course,other,15 to 30 min.,5 to 10 hours,2,no,yes,no,no,no,no,no,yes,3,3,2,2,6,7,9,10,por,No
884,MS,F,19,U,GT3,T,primary education (4th grade),primary education (4th grade),at_home,services,course,mother,<15 min,5 to 10 hours,1,no,no,no,yes,yes,no,no,yes,5,3,1,3,6,7,9,9,por,No
885,MS,M,18,R,GT3,T,primary education (4th grade),primary education (4th grade),other,other,home,mother,15 to 30 min.,<2 hours,1,no,no,no,yes,yes,no,yes,no,4,4,3,4,0,8,9,10,por,Si
886,MS,F,18,R,GT3,T,primary education (4th grade),primary education (4th grade),at_home,at_home,course,mother,15 to 30 min.,<2 hours,1,no,no,no,no,no,no,yes,yes,3,2,3,2,4,9,11,10,por,No
887,MS,F,19,U,GT3,T,primary education (4th grade),primary education (4th grade),other,other,course,other,15 to 30 min.,2 to 5 hours,1,no,yes,no,no,yes,yes,yes,yes,1,1,4,1,12,7,8,9,por,Si
888,MS,F,16,R,GT3,A,5th to 9th grade,5th to 9th grade,health,other,course,mother,<15 min,2 to 5 hours,0,no,no,no,no,no,yes,no,yes,3,3,2,3,2,8,10,10,por,No
889,MS,F,17,U,GT3,T,None,primary education (4th grade),other,at_home,course,father,15 to 30 min.,<2 hours,0,no,no,no,yes,no,yes,no,no,2,4,4,5,5,9,9,10,por,Si
890,MS,F,16,R,LE3,T,primary education (4th grade),5th to 9th grade,at_home,other,course,mother,<15 min,2 to 5 hours,0,no,no,no,yes,yes,no,yes,no,4,4,5,3,0,8,9,9,por,No
891,MS,F,16,U,GT3,T,secondary education,secondary education,other,other,reputation,mother,<15 min,<2 hours,0,no,no,no,yes,yes,no,yes,yes,4,5,4,4,0,14,13,13,por,No
892,MS,F,16,R,LE3,T,primary education (4th grade),primary education (4th grade),services,services,home,mother,<15 min,<2 hours,0,no,yes,no,yes,yes,yes,yes,yes,4,4,4,4,2,14,14,14,por,No
893,MS,M,17,U,GT3,T,secondary education,secondary education,services,at_home,course,mother,15 to 30 min.,>10 hours,1,no,yes,yes,yes,yes,yes,no,no,5,4,5,5,0,10,11,10,por,Si
894,MS,F,16,U,GT3,T,5th to 9th grade,primary education (4th grade),other,services,course,mother,<15 min,2 to 5 hours,0,no,yes,no,yes,yes,yes,yes,no,5,3,3,1,0,14,13,14,por,No
895,MS,F,16,U,GT3,T,5th to 9th grade,5th to 9th grade,services,other,course,mother,<15 min,<2 hours,0,no,yes,yes,yes,yes,yes,no,yes,4,2,5,5,0,17,16,16,por,No
896,MS,M,17,U,GT3,T,primary education (4th grade),5th to 9th grade,other,other,course,father,<15 min,<2 hours,1,no,yes,no,yes,yes,no,yes,yes,5,3,5,1,12,6,7,7,por,Si
897,MS,M,16,U,LE3,T,higher education,secondary education,other,other,course,father,<15 min,<2 hours,0,no,no,no,yes,yes,yes,yes,no,4,2,5,5,8,14,12,13,por,No
898,MS,M,17,R,LE3,T,5th to 9th grade,5th to 9th grade,services,services,other,mother,30 min to 1 hour,>10 hours,1,no,yes,no,no,yes,yes,no,no,1,3,5,3,2,10,8,9,por,Si
899,MS,F,16,U,GT3,T,primary education (4th grade),primary education (4th grade),other,other,course,other,<15 min,>10 hours,0,yes,yes,no,yes,yes,yes,yes,no,2,2,1,5,0,14,14,14,por,No
900,MS,F,19,U,LE3,T,5th to 9th grade,5th to 9th grade,other,other,home,mother,<15 min,5 to 10 hours,0,no,no,no,no,yes,yes,yes,yes,5,4,5,1,0,12,13,13,por,No
901,MS,F,17,R,GT3,T,primary education (4th grade),primary education (4th grade),at_home,other,reputation,mother,15 to 30 min.,<2 hours,0,no,yes,no,yes,no,yes,yes,yes,4,4,5,5,0,11,11,11,por,No
902,MS,F,20,U,GT3,T,secondary education,secondary education,at_home,services,other,mother,15 to 30 min.,2 to 5 hours,1,no,no,no,yes,yes,yes,yes,yes,3,3,4,3,8,11,9,10,por,Si
903,MS,F,17,U,LE3,T,primary education (4th grade),primary education (4th grade),other,services,course,father,<15 min,5 to 10 hours,0,no,yes,no,no,yes,yes,no,yes,4,3,3,3,0,11,11,10,por,No
904,MS,M,17,R,GT3,T,5th to 9th grade,5th to 9th grade,other,other,course,mother,30 min to 1 hour,<2 hours,1,no,yes,no,no,no,yes,yes,no,4,4,5,5,0,10,9,9,por,No
905,MS,F,16,R,LE3,T,primary education (4th grade),primary education (4th grade),at_home,other,course,father,30 min to 1 hour,2 to 5 hours,0,no,yes,no,no,yes,yes,no,no,5,3,2,1,0,16,17,18,por,No
906,MS,F,17,R,GT3,T,5th to 9th grade,5th to 9th grade,other,other,reputation,mother,15 to 30 min.,2 to 5 hours,0,no,yes,no,yes,yes,yes,no,no,5,3,2,1,0,15,17,17,por,No
907,MS,F,17,U,GT3,A,primary education (4th grade),None,other,other,other,mother,15 to 30 min.,2 to 5 hours,0,no,no,no,no,yes,yes,yes,yes,4,4,5,4,1,11,9,10,por,No
908,MS,F,18,R,GT3,T,primary education (4th grade),primary education (4th grade),at_home,other,other,mother,<15 min,2 to 5 hours,1,no,yes,no,no,yes,yes,yes,yes,4,3,2,5,9,7,7,7,por,No
909,MS,F,16,U,GT3,T,secondary education,primary education (4th grade),other,other,course,mother,<15 min,<2 hours,0,no,no,no,yes,yes,yes,yes,no,3,1,3,1,0,8,6,8,por,No
910,MS,F,16,U,GT3,T,secondary education,5th to 9th grade,services,at_home,course,mother,<15 min,<2 hours,0,no,no,no,no,yes,yes,yes,no,3,1,3,3,2,7,6,7,por,No
911,MS,F,18,U,LE3,T,primary education (4th grade),primary education (4th grade),other,at_home,reputation,mother,15 to 30 min.,2 to 5 hours,0,yes,no,no,no,yes,yes,no,no,2,3,5,3,8,9,8,10,por,No
912,MS,F,16,R,GT3,T,higher education,higher education,health,teacher,reputation,father,<15 min,2 to 5 hours,0,no,no,no,yes,no,yes,yes,yes,4,3,3,2,0,14,16,16,por,No
913,MS,F,16,R,LE3,T,primary education (4th grade),5th to 9th grade,other,other,reputation,mother,15 to 30 min.,<2 hours,0,no,no,no,yes,yes,yes,yes,no,5,4,5,2,0,14,14,15,por,No
914,MS,F,18,U,GT3,A,5th to 9th grade,higher education,other,services,reputation,father,<15 min,2 to 5 hours,1,no,yes,no,no,yes,yes,yes,no,2,3,2,1,8,8,5,8,por,No
915,MS,M,16,R,GT3,T,5th to 9th grade,primary education (4th grade),other,services,reputation,mother,15 to 30 min.,2 to 5 hours,0,no,no,no,yes,yes,yes,yes,no,5,2,1,2,0,8,7,0,por,No
916,MS,F,16,U,LE3,T,primary education (4th grade),primary education (4th grade),at_home,other,other,mother,30 min to 1 hour,2 to 5 hours,0,no,yes,no,no,yes,yes,yes,no,4,3,2,5,6,6,8,8,por,No
917,MS,F,16,R,GT3,T,5th to 9th grade,secondary education,at_home,services,other,mother,15 to 30 min.,2 to 5 hours,0,no,yes,no,yes,yes,yes,yes,no,3,3,3,2,0,8,10,10,por,No
918,MS,F,16,U,GT3,T,higher education,higher education,health,health,course,mother,<15 min,2 to 5 hours,0,no,yes,no,no,yes,yes,yes,yes,4,3,4,3,4,8,8,8,por,No
919,MS,M,18,U,LE3,T,higher education,higher education,at_home,health,home,mother,<15 min,>10 hours,0,no,yes,no,yes,yes,no,yes,yes,5,5,5,5,2,5,6,6,por,Si
920,MS,F,16,R,LE3,T,secondary education,higher education,at_home,other,other,mother,30 min to 1 hour,2 to 5 hours,0,no,yes,no,no,no,yes,no,no,4,2,1,2,2,7,9,8,por,No
921,MS,M,17,U,LE3,T,higher education,higher education,other,services,home,mother,<15 min,5 to 10 hours,0,no,yes,no,no,yes,yes,yes,no,4,4,3,5,0,15,14,16,por,No
922,MS,F,17,R,GT3,T,higher education,primary education (4th grade),other,other,other,mother,<15 min,<2 hours,0,no,no,no,no,yes,yes,yes,yes,4,2,3,5,1,13,14,14,por,No
923,MS,M,16,U,LE3,T,5th to 9th grade,5th to 9th grade,services,services,other,mother,>1 hour,5 to 10 hours,0,no,no,no,no,yes,yes,no,no,5,1,3,3,0,10,9,10,por,No
924,MS,F,17,R,GT3,T,5th to 9th grade,5th to 9th grade,at_home,other,other,mother,<15 min,<2 hours,0,no,yes,yes,no,yes,yes,yes,no,5,1,3,5,5,9,9,9,por,No
925,MS,F,16,U,LE3,T,higher education,higher education,services,services,other,father,15 to 30 min.,<2 hours,0,no,yes,no,no,yes,yes,no,no,5,1,3,5,1,11,11,11,por,No
926,MS,M,17,U,GT3,T,secondary education,secondary education,services,services,home,mother,<15 min,<2 hours,0,no,yes,no,yes,yes,yes,yes,no,4,1,4,3,8,7,10,9,por,Si
927,MS,M,17,U,GT3,T,primary education (4th grade),primary education (4th grade),at_home,services,other,mother,30 min to 1 hour,2 to 5 hours,0,no,no,no,no,yes,yes,yes,yes,5,1,3,1,0,10,10,10,por,Si
928,MS,M,16,U,GT3,T,5th to 9th grade,primary education (4th grade),health,services,other,mother,15 to 30 min.,2 to 5 hours,0,no,no,no,no,no,yes,yes,yes,4,2,2,5,2,9,7,8,por,No
929,MS,F,16,U,LE3,T,5th to 9th grade,primary education (4th grade),other,services,other,mother,<15 min,2 to 5 hours,0,no,no,no,no,yes,yes,yes,yes,3,2,2,3,0,14,15,16,por,No
930,MS,M,16,U,LE3,T,higher education,higher education,teacher,health,other,father,<15 min,<2 hours,0,no,yes,no,no,yes,yes,yes,no,4,1,2,5,0,11,12,12,por,Si
931,MS,M,15,R,GT3,T,primary education (4th grade),5th to 9th grade,other,services,course,mother,30 min to 1 hour,2 to 5 hours,0,no,yes,no,yes,yes,yes,no,no,5,5,5,5,11,9,11,10,por,No
932,MS,M,15,U,LE3,A,5th to 9th grade,5th to 9th grade,other,other,reputation,mother,30 min to 1 hour,>10 hours,0,no,yes,no,yes,yes,yes,no,no,5,4,5,5,8,13,14,14,por,No
933,MS,M,15,U,LE3,A,5th to 9th grade,primary education (4th grade),services,services,course,mother,<15 min,<2 hours,0,no,no,no,yes,yes,yes,yes,no,4,3,3,5,11,12,13,12,por,No
934,MS,F,16,R,LE3,T,5th to 9th grade,5th to 9th grade,other,other,course,mother,<15 min,5 to 10 hours,0,no,yes,no,no,no,yes,no,yes,4,3,3,5,2,11,11,11,por,No
935,MS,F,16,U,LE3,T,higher education,primary education (4th grade),other,other,home,mother,15 to 30 min.,2 to 5 hours,0,no,yes,no,yes,yes,yes,yes,no,1,2,4,1,8,9,10,10,por,No
936,MS,F,17,U,GT3,T,secondary education,5th to 9th grade,at_home,other,home,mother,15 to 30 min.,<2 hours,0,no,no,no,no,yes,yes,no,yes,4,3,3,1,5,9,11,11,por,No
937,MS,F,17,R,GT3,T,5th to 9th grade,5th to 9th grade,other,other,other,mother,15 to 30 min.,2 to 5 hours,0,yes,no,yes,no,yes,yes,no,no,5,1,3,5,0,11,9,11,por,No
938,MS,F,16,U,GT3,T,higher education,higher education,teacher,services,course,mother,15 to 30 min.,5 to 10 hours,0,no,yes,no,no,yes,yes,yes,yes,5,3,5,5,1,10,11,12,por,No
939,MS,M,17,R,GT3,T,higher education,higher education,health,other,course,father,30 min to 1 hour,<2 hours,3,no,no,no,yes,yes,yes,yes,yes,3,3,3,5,2,9,9,8,por,No
940,MS,M,17,R,LE3,T,primary education (4th grade),secondary education,other,other,course,father,15 to 30 min.,<2 hours,0,no,no,no,yes,yes,yes,no,yes,5,1,2,5,2,12,11,12,por,Si
941,MS,M,17,U,GT3,T,secondary education,higher education,services,other,other,mother,<15 min,2 to 5 hours,1,no,yes,no,yes,no,yes,yes,yes,5,4,4,5,8,8,9,8,por,Si
942,MS,F,17,U,GT3,T,higher education,higher education,health,health,course,father,<15 min,2 to 5 hours,0,no,yes,no,no,yes,yes,yes,no,5,2,5,5,0,13,15,16,por,No
943,MS,M,16,R,LE3,T,higher education,primary education (4th grade),other,at_home,other,father,<15 min,<2 hours,0,no,no,no,no,yes,yes,yes,no,4,1,2,2,0,10,11,11,por,No
944,MS,F,17,U,GT3,A,primary education (4th grade),primary education (4th grade),at_home,at_home,other,mother,<15 min,2 to 5 hours,0,no,no,no,yes,yes,yes,yes,yes,4,5,5,3,2,11,10,11,por,No
945,MS,F,17,R,GT3,T,higher education,5th to 9th grade,other,other,course,mother,15 to 30 min.,2 to 5 hours,0,yes,yes,no,no,no,yes,yes,no,4,3,3,5,0,17,18,18,por,No
946,MS,M,16,U,LE3,A,5th to 9th grade,5th to 9th grade,other,services,course,father,15 to 30 min.,2 to 5 hours,0,no,yes,no,no,no,yes,yes,yes,4,1,2,5,0,12,13,13,por,No
947,MS,M,17,U,GT3,T,secondary education,5th to 9th grade,other,other,other,father,15 to 30 min.,2 to 5 hours,0,no,yes,yes,no,yes,yes,yes,no,4,1,2,1,0,13,14,13,por,No
948,MS,M,19,U,GT3,T,primary education (4th grade),primary education (4th grade),other,other,other,mother,<15 min,2 to 5 hours,2,no,yes,no,yes,yes,no,yes,no,4,4,3,4,2,9,9,10,por,Si
949,MS,M,17,U,LE3,A,primary education (4th grade),None,other,other,home,mother,<15 min,<2 hours,0,no,no,no,no,yes,yes,no,yes,4,1,2,5,4,11,11,12,por,No
950,MS,F,17,R,GT3,T,primary education (4th grade),primary education (4th grade),at_home,at_home,course,father,15 to 30 min.,<2 hours,0,no,yes,no,yes,yes,no,yes,yes,3,5,5,4,3,10,11,10,por,No
951,MS,F,16,R,GT3,T,primary education (4th grade),5th to 9th grade,other,other,home,father,<15 min,5 to 10 hours,0,yes,yes,no,no,no,yes,yes,yes,4,3,4,3,5,13,14,13,por,No
952,MS,M,16,R,LE3,T,primary education (4th grade),5th to 9th grade,other,at_home,course,mother,<15 min,<2 hours,0,no,no,no,no,yes,yes,no,no,4,4,4,5,4,9,10,11,por,Si
953,MS,F,17,R,GT3,T,secondary education,primary education (4th grade),other,other,course,mother,15 to 30 min.,2 to 5 hours,3,no,yes,no,yes,no,yes,yes,yes,5,4,4,5,2,7,9,10,por,No
954,MS,M,17,R,GT3,T,5th to 9th grade,5th to 9th grade,other,other,course,mother,15 to 30 min.,<2 hours,0,no,no,no,yes,yes,no,no,yes,5,5,5,5,0,8,13,10,por,Si
955,MS,M,18,R,GT3,T,primary education (4th grade),None,at_home,at_home,course,other,30 min to 1 hour,<2 hours,1,yes,yes,no,no,yes,yes,no,no,4,3,2,4,0,12,12,13,por,No
956,MS,M,17,R,GT3,T,primary education (4th grade),primary education (4th grade),other,services,course,mother,15 to 30 min.,<2 hours,0,no,yes,no,yes,no,yes,yes,yes,4,5,5,2,0,10,9,10,por,No
957,MS,M,18,U,LE3,T,primary education (4th grade),primary education (4th grade),at_home,at_home,course,mother,15 to 30 min.,2 to 5 hours,0,no,yes,no,yes,yes,yes,no,no,4,3,3,5,6,10,9,10,por,No
958,MS,F,16,R,LE3,T,5th to 9th grade,5th to 9th grade,other,services,course,father,<15 min,2 to 5 hours,0,no,no,no,yes,yes,yes,no,yes,5,4,3,1,0,11,13,12,por,No
959,MS,M,17,U,GT3,T,5th to 9th grade,5th to 9th grade,other,other,course,mother,<15 min,<2 hours,1,no,no,no,yes,yes,yes,no,yes,1,2,1,5,0,7,0,0,por,No
960,MS,M,16,R,GT3,T,secondary education,5th to 9th grade,services,other,course,father,15 to 30 min.,<2 hours,0,no,no,no,no,yes,yes,yes,no,4,5,5,5,2,11,9,10,por,No
961,MS,M,16,R,LE3,T,primary education (4th grade),primary education (4th grade),at_home,other,course,mother,15 to 30 min.,<2 hours,0,no,no,no,yes,yes,yes,yes,no,4,5,5,5,0,10,10,9,por,Si
962,MS,M,18,R,GT3,T,primary education (4th grade),primary education (4th grade),services,other,course,other,15 to 30 min.,<2 hours,1,no,yes,no,no,yes,no,yes,yes,5,3,3,5,2,9,7,9,por,No
963,MS,M,18,R,GT3,T,secondary education,5th to 9th grade,services,other,course,mother,<15 min,<2 hours,1,no,no,no,no,yes,no,yes,no,2,3,1,5,0,4,0,0,por,No
964,MS,M,19,U,GT3,T,secondary education,5th to 9th grade,at_home,services,course,mother,15 to 30 min.,<2 hours,3,no,no,no,yes,yes,yes,no,no,3,2,1,3,4,6,11,9,por,No
965,MS,M,18,U,GT3,T,secondary education,secondary education,at_home,at_home,course,mother,<15 min,2 to 5 hours,2,no,yes,no,yes,yes,no,yes,no,4,4,5,3,9,4,8,8,por,No
966,MS,M,16,R,GT3,T,5th to 9th grade,5th to 9th grade,services,services,course,mother,15 to 30 min.,<2 hours,0,no,yes,no,yes,yes,yes,yes,yes,5,4,3,4,6,7,8,8,por,Si
967,MS,M,19,U,GT3,T,5th to 9th grade,primary education (4th grade),at_home,other,course,other,15 to 30 min.,<2 hours,3,no,no,no,yes,no,no,yes,yes,4,4,3,5,4,8,9,9,por,No
968,MS,F,16,U,GT3,A,secondary education,5th to 9th grade,services,at_home,course,mother,15 to 30 min.,2 to 5 hours,2,no,yes,no,yes,yes,yes,no,yes,2,5,5,1,8,5,5,7,por,No
969,MS,F,17,U,GT3,T,primary education (4th grade),primary education (4th grade),other,at_home,course,mother,<15 min,<2 hours,0,no,yes,no,yes,yes,yes,no,no,4,3,2,5,9,7,9,10,por,No
970,MS,M,20,R,GT3,T,primary education (4th grade),primary education (4th grade),other,other,course,other,15 to 30 min.,<2 hours,1,no,yes,no,no,yes,no,yes,yes,4,4,3,4,12,8,11,10,por,Si
971,MS,F,18,R,GT3,A,higher education,secondary education,services,services,course,mother,<15 min,<2 hours,0,no,yes,no,no,yes,yes,yes,no,5,4,4,2,8,10,11,10,por,Si
972,MS,M,18,R,GT3,T,secondary education,5th to 9th grade,other,other,course,mother,15 to 30 min.,<2 hours,0,no,yes,no,no,no,yes,yes,no,2,5,5,5,8,9,10,11,por,Si
973,MS,M,19,R,GT3,T,primary education (4th grade),primary education (4th grade),other,services,home,other,30 min to 1 hour,2 to 5 hours,1,no,no,no,no,yes,yes,yes,no,5,4,4,2,8,10,9,11,por,Si
974,MS,M,17,U,GT3,T,secondary education,secondary education,health,other,course,mother,15 to 30 min.,2 to 5 hours,1,no,yes,no,no,yes,yes,yes,no,4,5,4,3,4,8,9,10,por,No
975,MS,M,18,U,LE3,T,primary education (4th grade),secondary education,at_home,services,course,mother,<15 min,<2 hours,0,no,no,no,no,yes,no,yes,yes,4,3,3,3,0,9,10,9,por,No
976,MS,M,19,R,GT3,T,primary education (4th grade),primary education (4th grade),other,other,home,other,30 min to 1 hour,<2 hours,1,no,yes,no,no,yes,yes,yes,no,4,4,4,5,4,8,9,10,por,Si
977,MS,F,18,U,GT3,A,primary education (4th grade),5th to 9th grade,at_home,other,course,mother,15 to 30 min.,2 to 5 hours,2,no,yes,no,no,yes,yes,no,no,4,3,3,5,2,6,8,8,por,No
978,MS,F,19,U,LE3,A,primary education (4th grade),primary education (4th grade),at_home,other,course,mother,<15 min,<2 hours,0,no,yes,no,no,yes,no,no,no,1,4,4,5,0,6,8,7,por,No
979,MS,F,18,R,GT3,T,5th to 9th grade,5th to 9th grade,other,other,other,mother,15 to 30 min.,<2 hours,1,no,no,no,no,yes,no,yes,yes,5,5,5,3,0,8,6,0,por,No
980,MS,F,17,R,GT3,T,None,None,at_home,other,course,mother,15 to 30 min.,<2 hours,0,no,yes,no,no,yes,yes,yes,no,4,4,3,5,0,10,11,11,por,No
981,MS,F,17,R,LE3,A,secondary education,primary education (4th grade),other,at_home,course,other,15 to 30 min.,5 to 10 hours,0,no,yes,yes,no,yes,no,no,no,4,2,3,3,5,8,7,8,por,No
982,MS,F,17,U,GT3,T,higher education,5th to 9th grade,teacher,services,home,mother,<15 min,2 to 5 hours,0,yes,yes,no,yes,yes,yes,yes,no,5,5,5,5,0,8,8,0,por,No
983,MS,F,18,R,LE3,T,5th to 9th grade,5th to 9th grade,services,services,course,mother,<15 min,2 to 5 hours,1,no,yes,no,yes,yes,yes,yes,no,2,3,3,4,3,7,6,8,por,No
984,MS,F,17,U,GT3,T,higher education,primary education (4th grade),health,at_home,course,mother,<15 min,<2 hours,0,no,yes,no,no,yes,yes,no,yes,3,2,2,5,0,8,10,9,por,No
985,MS,F,17,U,LE3,T,primary education (4th grade),5th to 9th grade,at_home,other,course,father,<15 min,<2 hours,0,no,no,no,no,yes,yes,yes,no,5,5,1,3,0,7,10,10,por,No
986,MS,F,18,U,GT3,T,primary education (4th grade),primary education (4th grade),other,other,course,mother,30 min to 1 hour,2 to 5 hours,2,no,no,no,yes,yes,yes,no,yes,3,4,4,5,3,7,8,7,por,No
987,MS,F,18,U,GT3,T,5th to 9th grade,5th to 9th grade,services,at_home,reputation,father,15 to 30 min.,2 to 5 hours,0,no,no,no,yes,no,yes,yes,no,4,3,5,1,2,12,13,14,por,No
988,MS,F,17,U,GT3,T,secondary education,secondary education,services,services,course,mother,15 to 30 min.,<2 hours,0,no,yes,no,no,yes,yes,yes,no,4,4,3,4,0,11,12,13,por,No
989,MS,F,18,U,LE3,A,primary education (4th grade),5th to 9th grade,at_home,other,reputation,mother,15 to 30 min.,2 to 5 hours,0,no,no,no,no,yes,yes,yes,no,4,4,3,4,0,12,13,14,por,No
